org_id,pwsid,supplier_name,start_date,end_date,state_standard_shortage_level
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-07-01,2023-07-31,0 (No Shortage Level Invoked)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-06-01,2023-06-30,0 (No Shortage Level Invoked)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-05-01,2023-05-31,0 (No Shortage Level Invoked)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-08-01,2022-08-31,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-04-01,2023-04-30,0 (No Shortage Level Invoked)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-03-01,2023-03-31,0 (No Shortage Level Invoked)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-02-01,2023-02-28,0 (No Shortage Level Invoked)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2023-01-01,2023-01-31,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-12-01,2022-12-31,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-11-01,2022-11-30,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-10-01,2022-10-31,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-07-01,2022-07-31,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-06-01,2022-06-30,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-05-01,2022-05-31,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-04-01,2022-04-30,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-03-01,2022-03-31,2 (10-19% Shortage)
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-02-01,2022-02-28,NA
2523,"CA5500363,CA5510001,CA5510002,CA5510003,CA5510012,CA5510013,CA5510015,CA5510021,CA5510025,CA5510028,CA5510033",tuolumne utilities district,2022-01-01,2022-01-31,NA
2524,CA5010019,city of turlock,2023-10-01,2023-10-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-03-01,2022-03-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-02-01,2022-02-28,NA
2524,CA5010019,city of turlock,2024-05-01,2024-05-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2024-04-01,2024-04-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2024-03-01,2024-03-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2024-02-01,2024-02-29,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2024-01-01,2024-01-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-12-01,2023-12-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-11-01,2023-11-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-09-01,2023-09-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-08-01,2023-08-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-07-01,2023-07-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-06-01,2023-06-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-05-01,2023-05-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-04-01,2023-04-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-03-01,2023-03-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-02-01,2023-02-28,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2023-01-01,2023-01-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-12-01,2022-12-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-11-01,2022-11-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-10-01,2022-10-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-09-01,2022-09-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-08-01,2022-08-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-07-01,2022-07-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-06-01,2022-06-30,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-05-01,2022-05-31,2 (10-19% Shortage)
2524,CA5010019,city of turlock,2022-04-01,2022-04-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2024-05-01,2024-05-31,0 (No Shortage Level Invoked)
2528,CA3010046,city of tustin,2024-04-01,2024-04-30,1 (Less than 10% Shortage)
2528,CA3010046,city of tustin,2024-03-01,2024-03-31,1 (Less than 10% Shortage)
2528,CA3010046,city of tustin,2024-02-01,2024-02-29,1 (Less than 10% Shortage)
2528,CA3010046,city of tustin,2024-01-01,2024-01-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-12-01,2023-12-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-11-01,2023-11-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-10-01,2023-10-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-09-01,2023-09-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-08-01,2023-08-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-07-01,2023-07-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-06-01,2023-06-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-05-01,2023-05-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-04-01,2023-04-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-03-01,2023-03-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-02-01,2023-02-28,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2023-01-01,2023-01-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-12-01,2022-12-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-11-01,2022-11-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-10-01,2022-10-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-09-01,2022-09-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-08-01,2022-08-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-07-01,2022-07-31,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-06-01,2022-06-30,2 (10-19% Shortage)
2528,CA3010046,city of tustin,2022-05-01,2022-05-31,0 (No Shortage Level Invoked)
2528,CA3010046,city of tustin,2022-04-01,2022-04-30,0 (No Shortage Level Invoked)
2528,CA3010046,city of tustin,2022-03-01,2022-03-31,0 (No Shortage Level Invoked)
2528,CA3010046,city of tustin,2022-02-01,2022-02-28,NA
2528,CA3010046,city of tustin,2022-01-01,2022-01-31,NA
2530,CA3610049,twentynine palms water district,2024-05-01,2024-05-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2024-04-01,2024-04-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-12-01,2023-12-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-11-01,2023-11-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-10-01,2023-10-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-09-01,2023-09-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-07-01,2023-07-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-06-01,2023-06-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-05-01,2023-05-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-04-01,2023-04-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-03-01,2023-03-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-02-01,2023-02-28,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2023-01-01,2023-01-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-12-01,2022-12-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-11-01,2022-11-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-10-01,2022-10-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-09-01,2022-09-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-08-01,2022-08-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-07-01,2022-07-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-06-01,2022-06-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-05-01,2022-05-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-04-01,2022-04-30,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-03-01,2022-03-31,0 (No Shortage Level Invoked)
2530,CA3610049,twentynine palms water district,2022-02-01,2022-02-28,NA
2530,CA3610049,twentynine palms water district,2022-01-01,2022-01-31,NA
2536,CA2310003,city of ukiah,2024-04-01,2024-04-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-12-01,2023-12-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-11-01,2023-11-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-10-01,2023-10-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-09-01,2023-09-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-07-01,2023-07-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-06-01,2023-06-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-05-01,2023-05-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-04-01,2023-04-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-03-01,2023-03-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-02-01,2023-02-28,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2023-01-01,2023-01-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-12-01,2022-12-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-11-01,2022-11-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-10-01,2022-10-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-09-01,2022-09-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-08-01,2022-08-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-07-01,2022-07-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-06-01,2022-06-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-05-01,2022-05-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-04-01,2022-04-30,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-03-01,2022-03-31,0 (No Shortage Level Invoked)
2536,CA2310003,city of ukiah,2022-02-01,2022-02-28,NA
2536,CA2310003,city of ukiah,2022-01-01,2022-01-31,NA
2541,CA3610050,city of upland,2024-05-01,2024-05-31,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2024-04-01,2024-04-30,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2023-12-01,2023-12-31,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2023-11-01,2023-11-30,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2023-10-01,2023-10-31,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2023-09-01,2023-09-30,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
2541,CA3610050,city of upland,2023-07-01,2023-07-31,4 (30-39% Shortage)
2541,CA3610050,city of upland,2023-06-01,2023-06-30,4 (30-39% Shortage)
2541,CA3610050,city of upland,2023-05-01,2023-05-31,4 (30-39% Shortage)
2541,CA3610050,city of upland,2023-04-01,2023-04-30,4 (30-39% Shortage)
2541,CA3610050,city of upland,2023-03-01,2023-03-31,4 (30-39% Shortage)
2541,CA3610050,city of upland,2023-02-01,2023-02-28,4 (30-39% Shortage)
2541,CA3610050,city of upland,2023-01-01,2023-01-31,4 (30-39% Shortage)
2541,CA3610050,city of upland,2022-10-01,2022-10-31,3 (20-29% Shortage)
2541,CA3610050,city of upland,2022-09-01,2022-09-30,4 (30-39% Shortage)
2541,CA3610050,city of upland,2022-08-01,2022-08-31,4 (30-39% Shortage)
2541,CA3610050,city of upland,2022-07-01,2022-07-31,4 (30-39% Shortage)
2541,CA3610050,city of upland,2022-06-01,2022-06-30,4 (30-39% Shortage)
2541,CA3610050,city of upland,2022-05-01,2022-05-31,4 (30-39% Shortage)
2541,CA3610050,city of upland,2022-04-01,2022-04-30,5 (40-49% Shortage)
2541,CA3610050,city of upland,2022-03-01,2022-03-31,3 (20-29% Shortage)
2541,CA3610050,city of upland,2022-02-01,2022-02-28,NA
2541,CA3610050,city of upland,2022-01-01,2022-01-31,NA
2597,CA4810008,city of vacaville,2024-05-01,2024-05-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2024-04-01,2024-04-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2024-03-01,2024-03-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2024-02-01,2024-02-29,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2024-01-01,2024-01-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-12-01,2023-12-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-11-01,2023-11-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-10-01,2023-10-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-09-01,2023-09-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-08-01,2023-08-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-07-01,2023-07-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-06-01,2023-06-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-05-01,2023-05-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-04-01,2023-04-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-03-01,2023-03-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-02-01,2023-02-28,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2023-01-01,2023-01-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-12-01,2022-12-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-11-01,2022-11-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-10-01,2022-10-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-09-01,2022-09-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-08-01,2022-08-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-07-01,2022-07-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-06-01,2022-06-30,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-05-01,2022-05-31,2 (10-19% Shortage)
2597,CA4810008,city of vacaville,2022-04-01,2022-04-30,0 (No Shortage Level Invoked)
2597,CA4810008,city of vacaville,2022-03-01,2022-03-31,0 (No Shortage Level Invoked)
2597,CA4810008,city of vacaville,2022-02-01,2022-02-28,NA
2597,CA4810008,city of vacaville,2022-01-01,2022-01-31,NA
2602,CA3710002,vallecitos water district,2024-05-01,2024-05-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2024-04-01,2024-04-30,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2024-03-01,2024-03-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2024-02-01,2024-02-29,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2024-01-01,2024-01-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-12-01,2023-12-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-11-01,2023-11-30,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-10-01,2023-10-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-09-01,2023-09-30,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-08-01,2023-08-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-07-01,2023-07-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-06-01,2023-06-30,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2023-05-01,2023-05-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2023-04-01,2023-04-30,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2023-03-01,2023-03-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2023-02-01,2023-02-28,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2023-01-01,2023-01-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-12-01,2022-12-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-11-01,2022-11-30,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-01-01,2022-01-31,NA
2602,CA3710002,vallecitos water district,2022-10-01,2022-10-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-09-01,2022-09-30,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-08-01,2022-08-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-07-01,2022-07-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-06-01,2022-06-30,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-05-01,2022-05-31,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-04-01,2022-04-30,2 (10-19% Shortage)
2602,CA3710002,vallecitos water district,2022-03-01,2022-03-31,1 (Less than 10% Shortage)
2602,CA3710002,vallecitos water district,2022-02-01,2022-02-28,NA
2626,CA1510029,vaughn water company,2022-02-01,2022-02-28,NA
2626,CA1510029,vaughn water company,2022-01-01,2022-01-31,NA
2603,"CA4810007,CA4810021",city of vallejo,2024-03-01,2024-03-31,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2024-02-01,2024-02-29,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2024-01-01,2024-01-31,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-12-01,2023-12-31,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-11-01,2023-11-30,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-10-01,2023-10-31,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-09-01,2023-09-30,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-08-01,2023-08-31,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-07-01,2023-07-31,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-06-01,2023-06-30,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-05-01,2023-05-31,0 (No Shortage Level Invoked)
2603,"CA4810007,CA4810021",city of vallejo,2023-04-01,2023-04-30,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2023-03-01,2023-03-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2023-02-01,2023-02-28,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2023-01-01,2023-01-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-12-01,2022-12-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-11-01,2022-11-30,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-10-01,2022-10-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-09-01,2022-09-30,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-08-01,2022-08-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-07-01,2022-07-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-06-01,2022-06-30,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-05-01,2022-05-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-04-01,2022-04-30,1 (Less than 10% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-03-01,2022-03-31,2 (10-19% Shortage)
2603,"CA4810007,CA4810021",city of vallejo,2022-02-01,2022-02-28,NA
2603,"CA4810007,CA4810021",city of vallejo,2022-01-01,2022-01-31,NA
2604,CA3710026,valley center municipal water district,2024-05-01,2024-05-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2024-04-01,2024-04-30,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2024-03-01,2024-03-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2024-02-01,2024-02-29,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2024-01-01,2024-01-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2023-12-01,2023-12-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2023-11-01,2023-11-30,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2023-10-01,2023-10-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2023-09-01,2023-09-30,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2023-08-01,2023-08-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2023-07-01,2023-07-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2023-06-01,2023-06-30,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2023-05-01,2023-05-31,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2023-04-01,2023-04-30,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2023-03-01,2023-03-31,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2023-02-01,2023-02-28,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2023-01-01,2023-01-31,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-12-01,2022-12-31,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-11-01,2022-11-30,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-10-01,2022-10-31,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-09-01,2022-09-30,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-08-01,2022-08-31,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-07-01,2022-07-31,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-06-01,2022-06-30,2 (10-19% Shortage)
2604,CA3710026,valley center municipal water district,2022-05-01,2022-05-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2022-04-01,2022-04-30,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2022-03-01,2022-03-31,1 (Less than 10% Shortage)
2604,CA3710026,valley center municipal water district,2022-02-01,2022-02-28,NA
2604,CA3710026,valley center municipal water district,2022-01-01,2022-01-31,NA
2605,CA1910009,valley county water district,2024-05-01,2024-05-31,NA
2605,CA1910009,valley county water district,2024-04-01,2024-04-30,NA
2605,CA1910009,valley county water district,2024-03-01,2024-03-31,NA
2605,CA1910009,valley county water district,2024-02-01,2024-02-29,NA
2605,CA1910009,valley county water district,2024-01-01,2024-01-31,NA
2605,CA1910009,valley county water district,2023-12-01,2023-12-31,NA
2605,CA1910009,valley county water district,2023-11-01,2023-11-30,NA
2605,CA1910009,valley county water district,2023-10-01,2023-10-31,NA
2605,CA1910009,valley county water district,2023-09-01,2023-09-30,NA
2605,CA1910009,valley county water district,2023-08-01,2023-08-31,NA
2605,CA1910009,valley county water district,2023-07-01,2023-07-31,NA
2605,CA1910009,valley county water district,2023-06-01,2023-06-30,NA
2605,CA1910009,valley county water district,2023-05-01,2023-05-31,NA
2605,CA1910009,valley county water district,2023-04-01,2023-04-30,2 (10-19% Shortage)
2605,CA1910009,valley county water district,2023-03-01,2023-03-31,2 (10-19% Shortage)
2605,CA1910009,valley county water district,2023-02-01,2023-02-28,2 (10-19% Shortage)
